Number of sequences in alignment file:	77
Neff:	26.707269615489427
Alignment sequence length:	298
|Train : Update 22000. Negative ELBO : 3329960.250, BCE: 209.784, KLD_latent: 15.876, KLD_decoder_params_norm: 3329734.500, Time: 724.99 |
|Train : Update 23000. Negative ELBO : 3280932.750, BCE: 209.611, KLD_latent: 15.747, KLD_decoder_params_norm: 3280707.500, Time: 757.79 |
|Train : Update 24000. Negative ELBO : 3231908.000, BCE: 210.389, KLD_latent: 15.022, KLD_decoder_params_norm: 3231682.500, Time: 790.80 |
|Train : Update 25000. Negative ELBO : 3182886.500, BCE: 211.025, KLD_latent: 14.823, KLD_decoder_params_norm: 3182660.750, Time: 823.30 |
|Train : Update 26000. Negative ELBO : 3133868.750, BCE: 211.956, KLD_latent: 15.903, KLD_decoder_params_norm: 3133640.750, Time: 856.49 |
|Train : Update 27000. Negative ELBO : 3084853.250, BCE: 212.706, KLD_latent: 15.504, KLD_decoder_params_norm: 3084625.000, Time: 889.10 |
|Train : Update 28000. Negative ELBO : 3035839.000, BCE: 211.493, KLD_latent: 15.215, KLD_decoder_params_norm: 3035612.250, Time: 921.63 |
|Train : Update 29000. Negative ELBO : 2986831.500, BCE: 210.709, KLD_latent: 16.146, KLD_decoder_params_norm: 2986604.500, Time: 954.81 |
|Train : Update 30000. Negative ELBO : 2937826.750, BCE: 210.644, KLD_latent: 16.014, KLD_decoder_params_norm: 2937600.000, Time: 987.31 |
|Train : Update 31000. Negative ELBO : 2888833.000, BCE: 215.080, KLD_latent: 16.448, KLD_decoder_params_norm: 2888601.500, Time: 1020.49 |
|Train : Update 32000. Negative ELBO : 2839835.000, BCE: 212.698, KLD_latent: 15.641, KLD_decoder_params_norm: 2839606.500, Time: 1053.00 |
|Train : Update 33000. Negative ELBO : 2790848.000, BCE: 213.039, KLD_latent: 15.740, KLD_decoder_params_norm: 2790619.250, Time: 1085.43 |
|Train : Update 34000. Negative ELBO : 2741865.500, BCE: 211.572, KLD_latent: 16.229, KLD_decoder_params_norm: 2741637.750, Time: 1118.61 |
|Train : Update 35000. Negative ELBO : 2692890.750, BCE: 209.967, KLD_latent: 16.909, KLD_decoder_params_norm: 2692663.750, Time: 1151.29 |
|Train : Update 36000. Negative ELBO : 2643925.500, BCE: 211.056, KLD_latent: 16.763, KLD_decoder_params_norm: 2643697.750, Time: 1184.47 |
|Train : Update 37000. Negative ELBO : 2594968.250, BCE: 210.506, KLD_latent: 16.983, KLD_decoder_params_norm: 2594740.750, Time: 1216.90 |
|Train : Update 38000. Negative ELBO : 2546020.750, BCE: 210.989, KLD_latent: 16.287, KLD_decoder_params_norm: 2545793.500, Time: 1249.41 |
|Train : Update 39000. Negative ELBO : 2497088.500, BCE: 214.068, KLD_latent: 16.558, KLD_decoder_params_norm: 2496858.000, Time: 1282.59 |
|Train : Update 40000. Negative ELBO : 2448163.250, BCE: 212.663, KLD_latent: 16.425, KLD_decoder_params_norm: 2447934.000, Time: 1315.10 |
|Train : Update 41000. Negative ELBO : 2399256.000, BCE: 215.581, KLD_latent: 16.957, KLD_decoder_params_norm: 2399023.500, Time: 1348.27 |
|Train : Update 42000. Negative ELBO : 2350358.500, BCE: 213.809, KLD_latent: 16.572, KLD_decoder_params_norm: 2350128.250, Time: 1380.87 |
|Train : Update 43000. Negative ELBO : 2301481.250, BCE: 214.475, KLD_latent: 17.605, KLD_decoder_params_norm: 2301249.250, Time: 1413.48 |
|Train : Update 44000. Negative ELBO : 2252621.250, BCE: 214.400, KLD_latent: 18.080, KLD_decoder_params_norm: 2252388.750, Time: 1446.64 |
|Train : Update 45000. Negative ELBO : 2203782.250, BCE: 216.285, KLD_latent: 17.918, KLD_decoder_params_norm: 2203548.000, Time: 1479.19 |
|Train : Update 46000. Negative ELBO : 2154968.750, BCE: 218.858, KLD_latent: 19.480, KLD_decoder_params_norm: 2154730.500, Time: 1512.37 |
|Train : Update 47000. Negative ELBO : 2106173.000, BCE: 215.862, KLD_latent: 19.629, KLD_decoder_params_norm: 2105937.500, Time: 1544.86 |
|Train : Update 48000. Negative ELBO : 2057408.625, BCE: 216.617, KLD_latent: 19.759, KLD_decoder_params_norm: 2057172.250, Time: 1577.46 |
|Train : Update 49000. Negative ELBO : 2008679.750, BCE: 221.892, KLD_latent: 20.023, KLD_decoder_params_norm: 2008437.875, Time: 1610.62 |
|Train : Update 50000. Negative ELBO : 1959975.625, BCE: 219.093, KLD_latent: 18.900, KLD_decoder_params_norm: 1959737.625, Time: 1643.16 |
|Train : Update 51000. Negative ELBO : 1911314.500, BCE: 219.606, KLD_latent: 19.554, KLD_decoder_params_norm: 1911075.375, Time: 1676.31 |
|Train : Update 52000. Negative ELBO : 1862698.750, BCE: 220.417, KLD_latent: 22.100, KLD_decoder_params_norm: 1862456.250, Time: 1708.93 |
|Train : Update 53000. Negative ELBO : 1814133.875, BCE: 224.642, KLD_latent: 22.994, KLD_decoder_params_norm: 1813886.250, Time: 1741.47 |
|Train : Update 54000. Negative ELBO : 1765619.000, BCE: 224.213, KLD_latent: 21.686, KLD_decoder_params_norm: 1765373.125, Time: 1774.64 |
|Train : Update 55000. Negative ELBO : 1717187.375, BCE: 226.353, KLD_latent: 22.045, KLD_decoder_params_norm: 1716939.000, Time: 1799.28 |
|Train : Update 56000. Negative ELBO : 1668891.625, BCE: 230.739, KLD_latent: 24.319, KLD_decoder_params_norm: 1668636.500, Time: 1822.53 |
|Train : Update 57000. Negative ELBO : 1620684.875, BCE: 224.172, KLD_latent: 28.809, KLD_decoder_params_norm: 1620432.000, Time: 1855.71 |
|Train : Update 58000. Negative ELBO : 1572565.750, BCE: 227.581, KLD_latent: 28.016, KLD_decoder_params_norm: 1572310.125, Time: 1888.18 |
|Train : Update 59000. Negative ELBO : 1524534.750, BCE: 234.526, KLD_latent: 27.867, KLD_decoder_params_norm: 1524272.375, Time: 1920.71 |
|Train : Update 60000. Negative ELBO : 1476591.500, BCE: 239.139, KLD_latent: 31.790, KLD_decoder_params_norm: 1476320.625, Time: 1953.88 |
|Train : Update 61000. Negative ELBO : 1428657.250, BCE: 230.826, KLD_latent: 30.206, KLD_decoder_params_norm: 1428396.125, Time: 1986.48 |
|Train : Update 62000. Negative ELBO : 1380878.000, BCE: 258.992, KLD_latent: 34.880, KLD_decoder_params_norm: 1380584.125, Time: 2019.10 |
|Train : Update 63000. Negative ELBO : 1333192.375, BCE: 245.130, KLD_latent: 35.542, KLD_decoder_params_norm: 1332911.750, Time: 2052.27 |
|Train : Update 64000. Negative ELBO : 1285697.125, BCE: 256.941, KLD_latent: 37.125, KLD_decoder_params_norm: 1285403.000, Time: 2084.69 |
|Train : Update 65000. Negative ELBO : 1238333.750, BCE: 248.051, KLD_latent: 39.123, KLD_decoder_params_norm: 1238046.625, Time: 2117.86 |
|Train : Update 66000. Negative ELBO : 1191149.875, BCE: 255.835, KLD_latent: 43.848, KLD_decoder_params_norm: 1190850.125, Time: 2150.49 |
|Train : Update 67000. Negative ELBO : 1144135.875, BCE: 263.537, KLD_latent: 43.246, KLD_decoder_params_norm: 1143829.125, Time: 2183.10 |
|Train : Update 68000. Negative ELBO : 1097313.875, BCE: 264.091, KLD_latent: 49.080, KLD_decoder_params_norm: 1097000.625, Time: 2216.27 |
|Train : Update 69000. Negative ELBO : 1050706.750, BCE: 265.966, KLD_latent: 53.504, KLD_decoder_params_norm: 1050387.250, Time: 2248.90 |
|Train : Update 70000. Negative ELBO : 1004353.688, BCE: 276.075, KLD_latent: 55.830, KLD_decoder_params_norm: 1004021.812, Time: 2281.39 |
|Train : Update 71000. Negative ELBO : 958291.062, BCE: 281.870, KLD_latent: 61.732, KLD_decoder_params_norm: 957947.438, Time: 2314.58 |
|Train : Update 72000. Negative ELBO : 912510.812, BCE: 285.920, KLD_latent: 63.859, KLD_decoder_params_norm: 912161.000, Time: 2347.08 |
|Train : Update 73000. Negative ELBO : 867043.000, BCE: 289.887, KLD_latent: 67.133, KLD_decoder_params_norm: 866686.000, Time: 2380.27 |
|Train : Update 74000. Negative ELBO : 821926.125, BCE: 282.257, KLD_latent: 76.045, KLD_decoder_params_norm: 821567.812, Time: 2412.90 |
|Train : Update 75000. Negative ELBO : 777229.500, BCE: 291.785, KLD_latent: 77.518, KLD_decoder_params_norm: 776860.188, Time: 2446.00 |
|Train : Update 76000. Negative ELBO : 732966.062, BCE: 311.173, KLD_latent: 81.849, KLD_decoder_params_norm: 732573.000, Time: 2478.74 |
|Train : Update 77000. Negative ELBO : 689179.062, BCE: 323.834, KLD_latent: 88.199, KLD_decoder_params_norm: 688767.062, Time: 2511.42 |
|Train : Update 78000. Negative ELBO : 645907.375, BCE: 318.181, KLD_latent: 95.254, KLD_decoder_params_norm: 645493.938, Time: 2544.60 |
|Train : Update 79000. Negative ELBO : 603223.062, BCE: 327.285, KLD_latent: 98.241, KLD_decoder_params_norm: 602797.500, Time: 2577.20 |
|Train : Update 80000. Negative ELBO : 561174.312, BCE: 324.856, KLD_latent: 104.627, KLD_decoder_params_norm: 560744.812, Time: 2610.38 |
|Train : Update 81000. Negative ELBO : 519845.969, BCE: 341.664, KLD_latent: 106.511, KLD_decoder_params_norm: 519397.812, Time: 2643.01 |
|Train : Update 82000. Negative ELBO : 479334.688, BCE: 392.621, KLD_latent: 112.839, KLD_decoder_params_norm: 478829.219, Time: 2675.60 |
|Train : Update 83000. Negative ELBO : 439625.000, BCE: 393.334, KLD_latent: 115.382, KLD_decoder_params_norm: 439116.281, Time: 2708.77 |
|Train : Update 84000. Negative ELBO : 400853.781, BCE: 390.542, KLD_latent: 119.620, KLD_decoder_params_norm: 400343.625, Time: 2741.20 |
|Train : Update 85000. Negative ELBO : 363138.844, BCE: 410.603, KLD_latent: 124.441, KLD_decoder_params_norm: 362603.812, Time: 2774.38 |
|Train : Update 86000. Negative ELBO : 326546.812, BCE: 422.322, KLD_latent: 128.106, KLD_decoder_params_norm: 325996.406, Time: 2806.95 |
